,STATENAME,ACTIVITYESTIMATE,WEEK,SEASON,POP,AREA,HealthCare_All,HealthCare_Under65,HealthCare_Under18,HealthCare_Over65,INCOME,TypeA_subH3,TypeA_subH1N1,TypeA,TypeA_subH3N2,TypeA_subU,TypeA_subH1,TypeB,PrevWeek,NSporadic,NLocalAct,NNoAct,NRegional,NWidespread
11222,Ohio,Widespread,41,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,5,1877,34,0,8,4,0,Widespread,0,2,0,8,41
11223,Ohio,Widespread,42,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,1,2216,57,0,9,3,0,Widespread,0,2,0,3,46
11224,Ohio,Widespread,43,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,6,2387,57,0,24,2,0,Widespread,0,1,0,2,48
11225,Ohio,Widespread,44,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,4,3210,79,0,24,8,0,Widespread,0,1,0,2,48
11226,Ohio,Widespread,45,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,2,5108,160,0,18,1,0,Widespread,0,1,0,4,46
11227,Ohio,Widespread,46,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,0,6433,279,0,18,0,0,Widespread,0,1,0,7,43
11228,Ohio,Widespread,47,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,4,7284,327,0,27,3,0,Widespread,0,2,0,17,32
11229,Ohio,Regional,48,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,2,5770,293,0,37,1,0,Widespread,2,7,0,17,25
11230,Ohio,Regional,49,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,2,4510,193,0,21,2,0,Regional,4,8,0,25,14
11231,Ohio,Sporadic,50,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,1,3593,111,0,21,2,0,Regional,8,12,0,20,11
11232,Ohio,Sporadic,51,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,0,2208,61,0,21,1,0,Sporadic,11,14,1,18,7
11233,Ohio,Sporadic,52,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,2,1140,44,0,9,1,0,Sporadic,13,20,1,13,4
11234,Ohio,Sporadic,1,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,1,225,9,0,3,0,0,Sporadic,19,18,1,12,1
11235,Ohio,Sporadic,2,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,3,208,5,0,2,1,0,Sporadic,24,16,2,9,0
11236,Ohio,Sporadic,3,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,0,251,2,0,2,0,0,Sporadic,33,10,1,7,0
11237,Ohio,Sporadic,4,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,3,219,5,0,0,0,0,Sporadic,34,9,3,5,0
11238,Ohio,Sporadic,5,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,0,259,5,0,0,0,0,Sporadic,32,10,3,6,0
11239,Ohio,Sporadic,6,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,0,210,5,0,0,1,0,Sporadic,30,11,4,6,0
11240,Ohio,Sporadic,7,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,0,220,5,0,0,0,0,Sporadic,36,9,3,3,0
11241,Ohio,Sporadic,8,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,1,293,4,0,0,0,0,Sporadic,36,8,4,3,0
11242,Ohio,Sporadic,9,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,0,274,5,0,0,0,0,Sporadic,35,8,4,4,0
11243,Ohio,Sporadic,10,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,0,314,6,0,0,0,0,Sporadic,34,6,6,5,0
11244,Ohio,Sporadic,11,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,0,234,8,0,0,0,0,Sporadic,32,8,8,3,0
11245,Ohio,Sporadic,12,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,1,155,2,0,0,0,0,Sporadic,32,8,8,3,0
11246,Ohio,Sporadic,13,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,1,145,1,0,0,0,0,Sporadic,31,7,10,3,0
11247,Ohio,Sporadic,14,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,1,90,5,0,0,0,0,Sporadic,34,3,11,3,0
11248,Ohio,Sporadic,15,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,2,42,1,0,0,0,0,Sporadic,39,1,9,2,0
11249,Ohio,Sporadic,16,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,2,16,0,0,0,0,0,Sporadic,32,4,15,0,0
11250,Ohio,Sporadic,17,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,0,13,0,0,0,0,0,Sporadic,32,2,17,0,0
11251,Ohio,Sporadic,18,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,1,17,0,0,0,0,0,Sporadic,28,4,19,0,0
11252,Ohio,No Activity,19,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,2,5,0,0,0,0,0,Sporadic,24,1,26,0,0
11253,Ohio,No Activity,20,2009-10,11528896,116098,88.5,87.0999984741211,94.5,98.80000305175781,45879,1,4,0,0,1,0,0,No Activity,19,1,30,0,0
11254,Ohio,Sporadic,41,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,33,12,1,0,0,0,0,Sporadic,20,0,31,0,0
11255,Ohio,Sporadic,42,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,33,7,1,0,0,0,0,Sporadic,25,0,26,0,0
11256,Ohio,Sporadic,43,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,48,10,3,0,0,0,0,Sporadic,23,2,26,0,0
11257,Ohio,Sporadic,44,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,47,10,0,0,0,0,0,Sporadic,29,1,21,0,0
11258,Ohio,Sporadic,45,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,64,11,0,0,0,0,0,Sporadic,36,3,12,0,0
11259,Ohio,Sporadic,46,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,94,16,4,0,0,0,0,Sporadic,35,4,12,0,0
11260,Ohio,Sporadic,47,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,114,10,3,0,0,0,0,Sporadic,32,7,11,1,0
11261,Ohio,Sporadic,48,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,130,31,3,0,0,0,0,Sporadic,32,11,7,1,0
11262,Ohio,Sporadic,49,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,282,36,3,0,0,0,0,Sporadic,30,12,6,3,0
11263,Ohio,Sporadic,50,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,404,74,18,0,0,0,0,Sporadic,22,20,5,4,0
11264,Ohio,Sporadic,51,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,612,88,20,0,0,0,0,Sporadic,29,7,1,13,1
11265,Ohio,Regional,52,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,794,185,23,0,0,0,0,Sporadic,24,9,0,13,5
11266,Ohio,Regional,1,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,850,318,24,0,0,0,0,Regional,15,12,0,16,8
11267,Ohio,Regional,2,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,926,500,20,0,0,0,0,Regional,6,17,0,17,11
11268,Ohio,Widespread,3,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,1112,742,16,0,0,0,0,Regional,5,13,0,16,17
11269,Ohio,Widespread,4,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,1156,964,27,0,0,0,0,Widespread,4,5,0,17,25
11270,Ohio,Widespread,5,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,1138,1073,41,0,0,0,0,Widespread,4,2,0,15,30
11271,Ohio,Widespread,6,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,1167,1119,26,0,0,0,0,Widespread,4,1,0,9,37
11272,Ohio,Widespread,7,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,1245,1248,39,0,0,0,0,Widespread,3,1,0,9,38
11273,Ohio,Widespread,8,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,1016,1017,34,0,0,0,0,Widespread,2,1,0,4,44
11274,Ohio,Widespread,9,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,852,818,17,0,0,0,0,Widespread,0,2,0,5,44
11275,Ohio,Widespread,10,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,767,611,26,0,0,0,0,Widespread,0,3,0,9,39
11276,Ohio,Regional,11,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,541,377,16,0,0,0,0,Widespread,1,4,0,15,31
11277,Ohio,Regional,12,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,374,214,11,0,0,0,0,Regional,3,8,0,22,18
11278,Ohio,Regional,13,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,248,147,11,0,0,0,0,Regional,6,13,0,22,10
11279,Ohio,Local Activity,14,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,197,71,5,0,0,0,0,Regional,11,20,0,17,3
11280,Ohio,Local Activity,15,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,127,32,1,0,0,0,0,Local Activity,16,24,0,9,2
11281,Ohio,Local Activity,16,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,54,21,6,0,0,0,0,Local Activity,25,20,1,5,0
11282,Ohio,Sporadic,17,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,24,7,2,0,0,0,0,Local Activity,32,11,4,4,0
11283,Ohio,Sporadic,18,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,22,10,2,0,0,0,0,Sporadic,33,8,8,2,0
11284,Ohio,Sporadic,19,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,8,2,0,0,0,0,0,Sporadic,34,2,14,1,0
11285,Ohio,Sporadic,20,2010-11,11539327,116098,88.5,87.0999984741211,94.5,98.80000305175781,45886,6,0,1,0,0,0,0,Sporadic,27,0,24,0,0
11286,Ohio,Sporadic,41,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,9,0,0,0,0,0,0,No Activity,21,0,30,0,0
11287,Ohio,Sporadic,42,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,10,2,1,0,0,0,0,Sporadic,19,0,32,0,0
11288,Ohio,Sporadic,43,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,12,0,2,0,0,0,0,Sporadic,19,0,32,0,0
11289,Ohio,Sporadic,44,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,15,1,2,0,0,0,0,Sporadic,21,0,30,0,0
11290,Ohio,Sporadic,45,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,14,0,0,0,0,0,0,Sporadic,26,1,24,0,0
11291,Ohio,Sporadic,46,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,14,0,5,0,0,0,0,Sporadic,24,0,27,0,0
11292,Ohio,Sporadic,47,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,22,1,0,0,0,0,0,Sporadic,27,0,24,0,0
11293,Ohio,Sporadic,48,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,26,2,1,0,0,0,0,Sporadic,29,1,21,0,0
11294,Ohio,Sporadic,49,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,37,2,0,0,0,0,0,Sporadic,31,1,19,0,0
11295,Ohio,Sporadic,50,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,71,4,0,0,0,0,0,Sporadic,32,3,16,0,0
11296,Ohio,Sporadic,51,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,96,5,0,0,0,0,0,Sporadic,37,2,12,0,0
11297,Ohio,Sporadic,52,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,93,4,0,0,0,0,0,Sporadic,37,2,11,1,0
11298,Ohio,Sporadic,1,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,98,13,1,0,0,0,0,Sporadic,40,4,6,1,0
11299,Ohio,Sporadic,2,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,135,21,4,0,0,0,0,Sporadic,37,7,5,2,0
11300,Ohio,Sporadic,3,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,181,42,7,0,0,0,0,Sporadic,38,8,3,1,0
11301,Ohio,Sporadic,4,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,245,67,5,0,0,0,0,Sporadic,35,8,3,4,0
11302,Ohio,Sporadic,5,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,335,97,4,0,0,0,0,Sporadic,31,13,1,6,0
11303,Ohio,Sporadic,6,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,385,141,0,0,0,0,0,Sporadic,28,12,1,9,1
11304,Ohio,Sporadic,7,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,459,172,26,0,0,0,0,Sporadic,21,17,0,12,1
11305,Ohio,Local Activity,8,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,629,220,22,0,0,0,0,Sporadic,16,20,0,13,2
11306,Ohio,Local Activity,9,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,908,337,18,0,0,0,0,Local Activity,13,13,0,18,7
11307,Ohio,Regional,10,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,1134,376,39,0,0,0,0,Local Activity,9,11,0,22,9
11308,Ohio,Regional,11,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,1261,467,38,0,0,0,0,Regional,11,3,0,22,15
11309,Ohio,Regional,12,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,960,357,29,0,0,0,0,Regional,9,2,0,20,20
11310,Ohio,Regional,13,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,609,213,12,0,0,0,0,Regional,5,9,0,21,16
11311,Ohio,Regional,14,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,539,199,19,0,0,0,0,Regional,9,13,0,19,10
11312,Ohio,Local Activity,15,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,510,139,17,0,0,0,0,Regional,12,20,0,9,10
11313,Ohio,Local Activity,16,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,482,85,13,0,0,0,0,Local Activity,19,17,0,9,6
11314,Ohio,Local Activity,17,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,316,52,8,0,0,0,0,Local Activity,22,14,1,10,4
11315,Ohio,Sporadic,18,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,279,43,4,0,0,0,0,Local Activity,28,12,0,9,2
11316,Ohio,Sporadic,19,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,211,21,3,0,0,0,0,Sporadic,29,12,0,8,2
11317,Ohio,Sporadic,20,2011-12,11543463,116098,88.5,87.0999984741211,94.5,98.80000305175781,44648,144,19,4,0,0,0,0,Sporadic,31,11,3,4,1
11318,Ohio,Sporadic,41,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,62,6,0,0,0,0,0,Sporadic,31,1,18,0,0
11319,Ohio,Sporadic,42,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,121,3,3,0,0,0,0,Sporadic,34,1,16,0,0
11320,Ohio,Sporadic,43,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,146,2,0,0,0,0,0,Sporadic,35,3,13,0,0
11321,Ohio,Sporadic,44,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,172,3,2,0,0,0,0,Sporadic,34,5,12,0,0
11322,Ohio,Sporadic,45,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,259,4,4,0,0,0,0,Sporadic,33,8,8,1,0
11323,Ohio,Regional,46,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,368,8,2,2,0,0,0,Sporadic,33,8,5,4,0
11324,Ohio,Regional,47,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,530,4,6,0,0,0,0,Regional,32,8,3,6,1
11325,Ohio,Widespread,48,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,910,17,12,0,0,0,0,Regional,20,19,1,7,4
11326,Ohio,Widespread,49,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,1596,34,16,0,0,0,0,Widespread,13,15,0,15,8
11327,Ohio,Widespread,50,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,2366,34,16,0,0,0,0,Widespread,3,12,0,17,18
11328,Ohio,Widespread,51,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,3110,49,18,0,0,0,0,Widespread,4,6,0,12,29
11329,Ohio,Widespread,52,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,3148,72,42,0,0,0,0,Widespread,2,3,0,14,31
11330,Ohio,Widespread,1,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,2911,72,43,0,0,0,0,Widespread,1,2,0,7,41
11331,Ohio,Widespread,2,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,3126,100,56,0,0,0,0,Widespread,1,1,0,2,47
11332,Ohio,Widespread,3,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,2374,86,54,0,0,0,0,Widespread,0,1,0,2,48
11333,Ohio,Widespread,4,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,1864,102,35,0,0,0,0,Widespread,0,2,0,2,47
11334,Ohio,Widespread,5,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,1443,108,30,0,0,0,0,Widespread,0,2,0,7,42
11335,Ohio,Widespread,6,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,897,86,17,0,0,0,0,Widespread,1,3,0,9,38
11336,Ohio,Widespread,7,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,655,60,11,0,0,0,0,Widespread,1,5,0,14,31
11337,Ohio,Widespread,8,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,431,58,6,0,0,0,0,Widespread,1,7,0,21,22
11338,Ohio,Widespread,9,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,344,45,4,0,0,0,0,Widespread,3,8,0,28,12
11339,Ohio,Widespread,10,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,259,43,5,0,0,0,0,Widespread,4,14,0,24,9
11340,Ohio,Widespread,11,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,167,37,1,0,0,0,0,Widespread,6,17,0,19,8
11341,Ohio,Regional,12,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,137,29,2,0,0,0,0,Widespread,8,27,0,8,7
11342,Ohio,Regional,13,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,94,33,1,0,0,0,0,Regional,12,24,1,8,6
11343,Ohio,Regional,14,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,104,26,0,0,0,0,0,Regional,12,27,1,7,4
11344,Ohio,Regional,15,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,55,40,1,0,0,0,0,Regional,24,15,1,7,4
11345,Ohio,Local Activity,16,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,62,28,0,0,0,0,0,Regional,34,8,0,6,3
11346,Ohio,Local Activity,17,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,51,31,2,0,0,0,0,Local Activity,36,8,1,3,3
11347,Ohio,Local Activity,18,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,51,17,3,0,0,0,0,Local Activity,36,6,5,3,0
11348,Ohio,Sporadic,19,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,33,12,1,0,0,0,0,Local Activity,38,3,5,5,0
11349,Ohio,Sporadic,20,2012-13,11548369,116098,88.5,87.0999984741211,94.5,98.80000305175781,44375,22,11,0,0,0,0,0,Sporadic,35,2,12,1,0
11350,Ohio,Sporadic,41,2013-14,11576576,116098,88.5,87.0999984741211,94.5,98.80000305175781,46398,20,53,1,0,0,0,0,Sporadic,50,6,44,0,0
11351,Ohio,Sporadic,41,2013-14,11576576,116098,88.5,87.0999984741211,94.5,98.80000305175781,50748,20,53,1,0,0,0,0,Sporadic,50,6,44,0,0
11352,Ohio,Sporadic,42,2013-14,11576576,116098,88.5,87.0999984741211,94.5,98.80000305175781,46398,15,48,1,0,0,0,0,Sporadic,55,6,41,0,0
11353,Ohio,Sporadic,42,2013-14,11576576,116098,88.5,87.0999984741211,94.5,98.80000305175781,50748,15,48,1,0,0,0,0,Sporadic,55,6,41,0,0
11354,Ohio,Sporadic,43,2013-14,11576576,116098,88.5,87.0999984741211,94.5,98.80000305175781,46398,16,69,0,0,0,0,0,Sporadic,58,7,34,1,0
11355,Ohio,Sporadic,43,2013-14,11576576,116098,88.5,87.0999984741211,94.5,98.80000305175781,50748,16,69,0,0,0,0,0,Sporadic,58,7,34,1,0
11356,Ohio,Sporadic,44,2013-14,11576576,116098,88.5,87.0999984741211,94.5,98.80000305175781,46398,22,79,4,0,0,0,0,Sporadic,68,10,25,3,0
11357,Ohio,Sporadic,44,2013-14,11576576,116098,88.5,87.0999984741211,94.5,98.80000305175781,50748,22,79,4,0,0,0,0,Sporadic,68,10,25,3,0
11358,Ohio,Sporadic,45,2013-14,11576576,116098,88.5,87.0999984741211,94.5,98.80000305175781,46398,23,135,0,0,0,0,0,Sporadic,71,12,16,3,0
11359,Ohio,Sporadic,45,2013-14,11576576,116098,88.5,87.0999984741211,94.5,98.80000305175781,50748,23,135,0,0,0,0,0,Sporadic,71,12,16,3,0
11360,Ohio,Sporadic,46,2013-14,11576576,116098,88.5,87.0999984741211,94.5,98.80000305175781,46398,17,230,5,0,0,0,0,Sporadic,71,17,9,5,0
11361,Ohio,Sporadic,46,2013-14,11576576,116098,88.5,87.0999984741211,94.5,98.80000305175781,50748,17,230,5,0,0,0,0,Sporadic,71,17,9,5,0
11362,Ohio,Sporadic,47,2013-14,11576576,116098,88.5,87.0999984741211,94.5,98.80000305175781,46398,14,357,1,0,0,0,0,Sporadic,68,19,5,10,0
